endTime,artistName,trackName,msPlayed,user_id
2024-05-28 16:35:00,Tally Hall,The Bidding,426,ezra
2024-05-28 16:37:00,Adele,Hello,164608,ezra
2024-05-28 16:37:00,Lady Gaga,Paparazzi,1941,ezra
2024-05-28 16:38:00,Rihanna,Don't Stop The Music,11753,ezra
2024-05-28 16:38:00,Beyoncé,Crazy In Love (feat. Jay-Z),1664,ezra
2024-05-28 16:38:00,Nicki Minaj,Anaconda,1791,ezra
2024-05-28 16:38:00,Unknown Artist,Unknown Track,7653,ezra
2024-05-28 16:38:00,Kesha,Backstabber,1386,ezra
2024-05-28 16:38:00,Unknown Artist,Unknown Track,7235,ezra
2024-05-28 16:38:00,Lady Gaga,Americano,3349,ezra
2024-05-28 16:39:00,ヤスオ,えれくとりっく・えんじぇぅ,2410,ezra
2024-05-28 16:39:00,"Tyler, The Creator",See You Again (feat. Kali Uchis),37581,ezra
2024-05-28 16:39:00,cosMo@Bousou-P,初音ミクの消失 -MIKUNOPOLIS in LOS ANGELES Live-,8277,ezra
2024-05-28 16:39:00,Dios/signalP,サンドリヨン,5717,ezra
2024-05-28 16:39:00,Toraboruta,ココロ,3626,ezra
2024-05-28 16:39:00,KuroUsa(WhiteFlame),カンタレラ,11178,ezra
2024-05-28 17:54:00,FINNEAS,Let's Fall in Love for the Night,831,ezra
2024-05-28 17:54:00,Laufey,Valentine,3632,ezra
2024-05-28 17:54:00,Lamp,For Lovers,576,ezra
2024-05-28 17:54:00,Junky,メランコリック,130688,ezra
2024-05-28 17:54:00,Jack Johnson,Upside Down,746,ezra
2024-05-28 17:54:00,Harry Styles,Sweet Creature,682,ezra
2024-05-28 17:54:00,Unknown Artist,Unknown Track,5799,ezra
2024-05-28 17:54:00,Unknown Artist,Unknown Track,6530,ezra
2024-05-28 17:55:00,Jimmy Eat World,The Middle,42438,ezra
2024-05-28 20:17:00,Jimmy Eat World,The Middle,2070,ezra
2024-05-28 20:18:00,Adele,Make You Feel My Love,2069,ezra
2024-05-28 20:18:00,Rihanna,Bitch Better Have My Money,1130,ezra
2024-05-28 20:18:00,John Legend,All of Me,1386,ezra
2024-05-28 20:18:00,Black Eyed Peas,I Gotta Feeling,640,ezra
2024-05-28 20:18:00,System Of A Down,Sugar,3498,ezra
2024-05-28 20:18:00,Chris Brown,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),1066,ezra
2024-05-28 20:18:00,Nickelback,How You Remind Me,979,ezra
2024-05-28 20:18:00,Plain White T's,Hey There Delilah,4544,ezra
2024-05-28 20:18:00,Unknown Artist,Unknown Track,5903,ezra
2024-05-28 20:18:00,Amy Winehouse,You Know I'm No Good,1834,ezra
2024-05-28 20:18:00,Miley Cyrus,Wrecking Ball,6296,ezra
2024-05-28 20:18:00,My Chemical Romance,Welcome to the Black Parade,2069,ezra
2024-05-28 20:18:00,Israel Kamakawiwo'ole,Over the Rainbow,1791,ezra
2024-05-28 20:18:00,alt-J,Breezeblocks,2069,ezra
2024-05-28 20:18:00,Foster The People,Pumped Up Kicks,4096,ezra
2024-05-28 20:18:00,Ween,Ocean Man,1365,ezra
2024-05-28 20:18:00,Vampire Weekend,A-Punk,4717,ezra
2024-05-28 20:18:00,Unknown Artist,Unknown Track,4022,ezra
2024-05-28 20:18:00,Avril Lavigne,My Happy Ending,1130,ezra
2024-05-28 20:18:00,Panic! At The Disco,Victorious,1791,ezra
2024-05-28 20:18:00,Macklemore,Can't Hold Us (feat. Ray Dalton),1365,ezra
2024-05-28 20:18:00,Unknown Artist,Unknown Track,5067,ezra
2024-05-28 20:18:00,Unknown Artist,Unknown Track,4831,ezra
2024-05-28 20:18:00,Eminem,Not Afraid,4366,ezra
2024-05-28 20:19:00,David Bowie,Space Oddity - 2015 Remaster,981,ezra
2024-05-28 20:19:00,bôa,Duvet,448,ezra
2024-05-28 20:19:00,Alok,Deep Down (feat. Never Dull),1493,ezra
2024-05-28 20:19:00,Unknown Artist,Unknown Track,6739,ezra
2024-05-28 20:19:00,Frank Sinatra,That's Life,661,ezra
2024-05-28 20:19:00,ABBA,Waterloo,383,ezra
2024-05-28 20:19:00,TV Girl,Blue Hair,1109,ezra
2024-05-28 20:19:00,Unknown Artist,Unknown Track,5224,ezra
2024-05-28 20:19:00,Selena Gomez,Wolves,682,ezra
2024-05-28 20:19:00,Tinashe,Nasty,4448,ezra
2024-05-28 20:19:00,Lesley Gore,It's My Party,5732,ezra
2024-05-28 20:19:00,Unknown Artist,Unknown Track,12199,ezra
2024-05-28 20:19:00,Kavinsky,Nightcall,6083,ezra
2024-05-28 20:19:00,Blue Swede,Hooked On A Feeling,1258,ezra
2024-05-28 20:19:00,Tommy Richman,MILLION DOLLAR BABY,2410,ezra
2024-05-28 20:19:00,"Earth, Wind & Fire",September,1386,ezra
2024-05-28 20:19:00,ABBA,Voulez-Vous,661,ezra
2024-05-28 20:19:00,Frances Forever,space girl,618,ezra
2024-05-28 20:19:00,Unknown Artist,Unknown Track,4831,ezra
2024-05-28 20:19:00,Haddaway,"What Is Love - 7"" Mix",5279,ezra
2024-05-28 20:19:00,Daft Punk,Digital Love,938,ezra
2024-05-28 20:19:00,Bryson Tiller,Ciao!,5568,ezra
2024-05-28 20:20:00,Mitchie M,愛Dee,3328,ezra
2024-05-28 20:20:00,40mP,からくりピエロ -初音ミク「マジカルミライ 2014」Live-,4117,ezra
2024-05-28 20:20:00,Owata-P,ゴチャゴチャうるせー！,1536,ezra
2024-05-28 20:20:00,Owata-P,アンチクロロベンゼン,15935,ezra
