trackName,artistName,external_urls,spotify_id,album,popularity,duration_ms,track_number,album_artwork,artists_involved,genre,release_date,genres
Rare Disease,Anna Bates,https://open.spotify.com/track/677s1ukItuq66rf0yiQ1Hw,677s1ukItuq66rf0yiQ1Hw,Rare Disease,34.0,152971.0,1.0,https://i.scdn.co/image/ab67616d0000b2730523d1da4650a5082fbbcfa4,['Anna Bates'],,2024-03-15,[]
Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,Anna Kendrick,https://open.spotify.com/track/6mH3qVIeOsnQIAho5eWwhH,6mH3qVIeOsnQIAho5eWwhH,Ultimate Pitch Perfect (Original Motion Picture Soundtrack),57.0,128013.0,1.0,https://i.scdn.co/image/ab67616d0000b2730841a28ca69a34d2a45e58ed,['Anna Kendrick'],,2015-02-10,"['hollywood', 'movie tunes']"
The Next Ten Minutes,Anna Kendrick,https://open.spotify.com/track/6TP9uOq1QhcphZHSPfrwzS,6TP9uOq1QhcphZHSPfrwzS,The Last Five Years (Original Motion Picture Soundtrack),33.0,457493.0,8.0,https://i.scdn.co/image/ab67616d0000b27364c37f1af495b97df395e41f,"['Anna Kendrick', 'Jeremy Jordan']",,2015-02-10,"['broadway', 'hollywood', 'movie tunes', 'show tunes']"
See I'm Smiling,Anna Kendrick,https://open.spotify.com/track/1aaLh48r3FXEUnlad6z3Se,1aaLh48r3FXEUnlad6z3Se,The Last Five Years (Original Motion Picture Soundtrack),42.0,335960.0,3.0,https://i.scdn.co/image/ab67616d0000b27364c37f1af495b97df395e41f,['Anna Kendrick'],,2015-02-10,"['hollywood', 'movie tunes']"
A Miracle Would Happen / When You Come Home to Me,Anna Kendrick,https://open.spotify.com/track/1JVho20o8ZAV5PLCyLvrbV,1JVho20o8ZAV5PLCyLvrbV,The Last Five Years (Original Motion Picture Soundtrack),31.0,319986.0,9.0,https://i.scdn.co/image/ab67616d0000b27364c37f1af495b97df395e41f,"['Anna Kendrick', 'Jeremy Jordan']",,2015-02-10,"['broadway', 'hollywood', 'movie tunes', 'show tunes']"
Still Hurting,Anna Kendrick,https://open.spotify.com/track/6G80yU2sT2CRn2gg4WmmfW,6G80yU2sT2CRn2gg4WmmfW,The Last Five Years (Original Motion Picture Soundtrack),40.0,335426.0,1.0,https://i.scdn.co/image/ab67616d0000b27364c37f1af495b97df395e41f,['Anna Kendrick'],,2015-02-10,"['hollywood', 'movie tunes']"
A Part of That,Anna Kendrick,https://open.spotify.com/track/6hNl32drRtwGZaJ0iutWj2,6hNl32drRtwGZaJ0iutWj2,The Last Five Years (Original Motion Picture Soundtrack),34.0,240120.0,5.0,https://i.scdn.co/image/ab67616d0000b27364c37f1af495b97df395e41f,['Anna Kendrick'],,2015-02-10,"['hollywood', 'movie tunes']"
No One Is Alone,Anna Kendrick,https://open.spotify.com/track/37BEajFxP7B1bOFPnBiwVd,37BEajFxP7B1bOFPnBiwVd,Into the Woods (Original Motion Picture Soundtrack/Deluxe Edition),46.0,178186.0,11.0,https://i.scdn.co/image/ab67616d0000b2733aefca316ac964fefa11565e,"['Anna Kendrick', 'James Corden', 'Lilla Crawford', 'Daniel Huttlestone']",,2014-01-01,"['hollywood', 'movie tunes', 'show tunes']"
I Can Do Better Than That,Anna Kendrick,https://open.spotify.com/track/5mXLVIo8Sp8m2UM9IU3L1o,5mXLVIo8Sp8m2UM9IU3L1o,The Last Five Years (Original Motion Picture Soundtrack),37.0,297333.0,12.0,https://i.scdn.co/image/ab67616d0000b27364c37f1af495b97df395e41f,['Anna Kendrick'],,2015-02-10,"['hollywood', 'movie tunes']"
On the Steps of the Palace,Anna Kendrick,https://open.spotify.com/track/1asUz79SLGtPkcwwFJSYGa,1asUz79SLGtPkcwwFJSYGa,Into the Woods (Original Motion Picture Soundtrack/Deluxe Edition),40.0,194320.0,26.0,https://i.scdn.co/image/ab67616d0000b2733aefca316ac964fefa11565e,['Anna Kendrick'],,2014-01-01,"['hollywood', 'movie tunes']"
Climbing Uphill,Anna Kendrick,https://open.spotify.com/track/0Bqg6pdZxRgS5QsvwKOulM,0Bqg6pdZxRgS5QsvwKOulM,The Last Five Years (Original Motion Picture Soundtrack),32.0,209506.0,10.0,https://i.scdn.co/image/ab67616d0000b27364c37f1af495b97df395e41f,['Anna Kendrick'],,2015-02-10,"['hollywood', 'movie tunes']"
A Summer in Ohio,Anna Kendrick,https://open.spotify.com/track/6iUj2r8phKsuKaa3hfH0AI,6iUj2r8phKsuKaa3hfH0AI,The Last Five Years (Original Motion Picture Soundtrack),37.0,245573.0,7.0,https://i.scdn.co/image/ab67616d0000b27364c37f1af495b97df395e41f,['Anna Kendrick'],,2015-02-10,"['hollywood', 'movie tunes']"
Goodbye Until Tomorrow / I Could Never Rescue You,Anna Kendrick,https://open.spotify.com/track/55kXu2fnPlODzrisktdC7U,55kXu2fnPlODzrisktdC7U,The Last Five Years (Original Motion Picture Soundtrack),33.0,486000.0,14.0,https://i.scdn.co/image/ab67616d0000b27364c37f1af495b97df395e41f,"['Anna Kendrick', 'Jeremy Jordan']",,2015-02-10,"['broadway', 'hollywood', 'movie tunes', 'show tunes']"
Bless My Soul,Anna Nalick,https://open.spotify.com/track/3ZFgtS8jAg0t2TVQgo0XzT,3ZFgtS8jAg0t2TVQgo0XzT,At Now,23.0,161893.0,8.0,https://i.scdn.co/image/ab67616d0000b2739811c04bfa021313d7197126,['Anna Nalick'],,2017-10-20,"['acoustic pop', 'ectofolk', 'lilith', 'neo mellow']"
scream,Anna Tsuchiya,https://open.spotify.com/track/03UdatClueDxGsk81GSviw,03UdatClueDxGsk81GSviw,ANNA TSUCHIYA inspi' NANA(BLACK STONES),38.0,333133.0,4.0,https://i.scdn.co/image/ab67616d0000b2733fe3f820413ae715d441c4d6,['Anna Tsuchiya'],,2007-02-28,[]
Halloween on Christmas Eve,Anna Vaus,https://open.spotify.com/track/6KmWeBOPWsE26GhQyEIaqx,6KmWeBOPWsE26GhQyEIaqx,Halloween on Christmas Eve,15.0,195789.0,1.0,https://i.scdn.co/image/ab67616d0000b273954fe84eb53233792906bf69,['Anna Vaus'],,2023-10-31,['country pop']
Wild Honey (Acoustic),Anna Vaus,https://open.spotify.com/track/5yP0mhRJkEEzGlCQLyC9Mn,5yP0mhRJkEEzGlCQLyC9Mn,Wild Honey (Acoustic),37.0,247250.0,1.0,https://i.scdn.co/image/ab67616d0000b273ca36d0363eabbd56d66591f6,['Anna Vaus'],,2021-06-04,['country pop']
Shame,Annabel Gutherz,https://open.spotify.com/track/6mHu6GpzcGjJqJ8bcjxaC8,6mHu6GpzcGjJqJ8bcjxaC8,Shame,26.0,200826.0,1.0,https://i.scdn.co/image/ab67616d0000b27337ffcf7ce9ce9284722c5a10,['Annabel Gutherz'],,2024-04-05,[]
By the Sea,Annaleigh Ashford,https://open.spotify.com/track/0J2CoWpKwPzmbh7sMdV7fX,0J2CoWpKwPzmbh7sMdV7fX,Sweeney Todd: The Demon Barber of Fleet Street (2023 Broadway Cast Recording),36.0,216159.0,23.0,https://i.scdn.co/image/ab67616d0000b273bca2a67b5ca9d790c55299e3,"['Annaleigh Ashford', 'Josh Groban', 'Stephen Sondheim', 'Sweeney Todd 2023 Broadway Company']",,2023-09-08,"['broadway', 'operatic pop', 'show tunes']"
The History of Wrong Guys,Annaleigh Ashford,https://open.spotify.com/track/1c79hTzmukycIjA5uNRDcG,1c79hTzmukycIjA5uNRDcG,Kinky Boots (Original Broadway Cast Recording),41.0,228093.0,7.0,https://i.scdn.co/image/ab67616d0000b273f567a289a0426c2f9777b092,['Annaleigh Ashford'],,2013-05-27,"['broadway', 'show tunes']"
Poor Thing,Annaleigh Ashford,https://open.spotify.com/track/1ZYcncEn8z1jnIbCoSkEAE,1ZYcncEn8z1jnIbCoSkEAE,Sweeney Todd: The Demon Barber of Fleet Street (2023 Broadway Cast Recording),34.0,216068.0,6.0,https://i.scdn.co/image/ab67616d0000b273bca2a67b5ca9d790c55299e3,"['Annaleigh Ashford', 'Stephen Sondheim', 'Sweeney Todd 2023 Broadway Company']",,2023-09-08,"['broadway', 'show tunes']"
Positive,Annaleigh Ashford,https://open.spotify.com/track/3M4OxUpLqSexH8IioAxXZz,3M4OxUpLqSexH8IioAxXZz,Legally Blonde The Musical (Original Broadway Cast Recording),44.0,192626.0,6.0,https://i.scdn.co/image/ab67616d0000b2731828473d593f22288c795e5c,"['Annaleigh Ashford', 'Dequina Moore', ""'Legally Blonde' Greek Chorus"", 'Laura Bell Bundy', 'Leslie Kritzer']",,2007-07-16,"['broadway', 'country dawn', 'show tunes']"
Bend and Snap,Annaleigh Ashford,https://open.spotify.com/track/3BlC2zE57W5UDZfRIMs1Y6,3BlC2zE57W5UDZfRIMs1Y6,Legally Blonde The Musical (Original Broadway Cast Recording),46.0,200520.0,14.0,https://i.scdn.co/image/ab67616d0000b2731828473d593f22288c795e5c,"['Annaleigh Ashford', 'Dequina Moore', 'Laura Bell Bundy', ""'Legally Blonde' Ensemble"", 'Leslie Kritzer', 'Orfeh']",,2007-07-16,"['broadway', 'country dawn', 'show tunes']"
Wait,Annaleigh Ashford,https://open.spotify.com/track/33TneBVrNQq2uYkFABc0E5,33TneBVrNQq2uYkFABc0E5,Sweeney Todd: The Demon Barber of Fleet Street (2023 Broadway Cast Recording),31.0,139106.0,13.0,https://i.scdn.co/image/ab67616d0000b273bca2a67b5ca9d790c55299e3,"['Annaleigh Ashford', 'Josh Groban', 'Stephen Sondheim', 'Sweeney Todd 2023 Broadway Company']",,2023-09-08,"['broadway', 'operatic pop', 'show tunes']"
What You Want,Annaleigh Ashford,https://open.spotify.com/track/0b1IlQG9MRf8vu1E6Iq19J,0b1IlQG9MRf8vu1E6Iq19J,Legally Blonde The Musical (Original Broadway Cast Recording),46.0,487893.0,3.0,https://i.scdn.co/image/ab67616d0000b2731828473d593f22288c795e5c,"['Annaleigh Ashford', 'Dequina Moore', 'Kate Wetherhead', 'Laura Bell Bundy', 'Leslie Kritzer']",,2007-07-16,"['broadway', 'country dawn', 'show tunes']"
Omigod You Guys,Annaleigh Ashford,https://open.spotify.com/track/2av1BBGdN9DW1u7rvoRhMM,2av1BBGdN9DW1u7rvoRhMM,Legally Blonde The Musical (Original Broadway Cast Recording),50.0,346813.0,1.0,https://i.scdn.co/image/ab67616d0000b2731828473d593f22288c795e5c,"['Annaleigh Ashford', 'Delta Nus', 'Dequina Moore', 'Laura Bell Bundy', 'Leslie Kritzer']",,2007-07-16,"['broadway', 'country dawn', 'show tunes']"
The Worst Pies in London,Annaleigh Ashford,https://open.spotify.com/track/46JOBh9p07f5Qq8xkRvOVH,46JOBh9p07f5Qq8xkRvOVH,Sweeney Todd: The Demon Barber of Fleet Street (2023 Broadway Cast Recording),37.0,153686.0,5.0,https://i.scdn.co/image/ab67616d0000b273bca2a67b5ca9d790c55299e3,"['Annaleigh Ashford', 'Stephen Sondheim', 'Sweeney Todd 2023 Broadway Company']",,2023-09-08,"['broadway', 'show tunes']"
A Little Bit Alexis (From Schitt's Creek),Annie Murphy,https://open.spotify.com/track/35rKES1xTTAg5ruZvM81JK,35rKES1xTTAg5ruZvM81JK,A Little Bit Alexis (From Schitt's Creek),39.0,206899.0,1.0,https://i.scdn.co/image/ab67616d0000b2731cb0269b82c20cf23a5d21f1,['Annie Murphy'],,2019-02-27,[]
Sober Up,Annika Bennett,https://open.spotify.com/track/4swzvOE0ZKtuXuXtwBEcTt,4swzvOE0ZKtuXuXtwBEcTt,Sober Up,27.0,194578.0,1.0,https://i.scdn.co/image/ab67616d0000b273b1734905b4c8bd4b52625aa0,['Annika Bennett'],,2020-08-28,['nashville singer-songwriter']
sad song,Annika Bennett,https://open.spotify.com/track/5fNVTDiCA91srt8Afu7DCW,5fNVTDiCA91srt8Afu7DCW,ROOM (DEMOS),28.0,106202.0,1.0,https://i.scdn.co/image/ab67616d0000b2739648565217e3d17842bd1117,['Annika Bennett'],,2022-08-19,['nashville singer-songwriter']
Annabelle,Annika Bennett,https://open.spotify.com/track/4p5uDV6EereTe4jvR4C2cO,4p5uDV6EereTe4jvR4C2cO,madwoman EP,31.0,156269.0,2.0,https://i.scdn.co/image/ab67616d0000b273cb17970213a507107fac1ccf,['Annika Bennett'],,2023-03-31,['nashville singer-songwriter']
Strong Enough,Annika Bennett,https://open.spotify.com/track/53FPk9R7Cerq6kmQOgd6Sg,53FPk9R7Cerq6kmQOgd6Sg,Live From Mother Earth,32.0,227266.0,4.0,https://i.scdn.co/image/ab67616d0000b2738ba0e027ac960d03678d4859,['Annika Bennett'],,2024-10-18,['nashville singer-songwriter']
Universe,Annika Bennett,https://open.spotify.com/track/7diHYiQh4qQ5ZEOV0zWeLD,7diHYiQh4qQ5ZEOV0zWeLD,Universe,29.0,235556.0,1.0,https://i.scdn.co/image/ab67616d0000b273dec0e0168be3b8b2a25d2f98,['Annika Bennett'],,2022-03-25,['nashville singer-songwriter']
Boy Who Has Everything,Annika Bennett,https://open.spotify.com/track/37hblhCnC5YzhDQH58Rgpi,37hblhCnC5YzhDQH58Rgpi,Boy Who Has Everything,31.0,186290.0,1.0,https://i.scdn.co/image/ab67616d0000b273017489f90ebb09535abf16cb,['Annika Bennett'],,2018-09-28,['nashville singer-songwriter']
Evening Song,Annika Karody,https://open.spotify.com/track/1oszO4XYu5mJbZK1pXiUQS,1oszO4XYu5mJbZK1pXiUQS,Evening Song,8.0,222652.0,1.0,https://i.scdn.co/image/ab67616d0000b273aa101b2c5bc815d807289a96,['Annika Karody'],,2024-02-02,[]
Don't Forget to Breathe,Anson Seabra,https://open.spotify.com/track/1OLKRFVbiCVVj1w3gIcLo2,1OLKRFVbiCVVj1w3gIcLo2,Songs I Wrote in My Bedroom,35.0,123390.0,15.0,https://i.scdn.co/image/ab67616d0000b273e471b0b396a4dc0c0066d4f1,['Anson Seabra'],,2020-05-08,"['alt z', 'gen z singer-songwriter']"
"Oración (From ""Pokémon: The Rise of Darkrai"") - Epic Version",Anthony Lo Re,https://open.spotify.com/track/5Y0aLYTh50w2j7iTzLVDrv,5Y0aLYTh50w2j7iTzLVDrv,"Oración (From ""Pokémon: The Rise of Darkrai"") [Epic Version]",27.0,206000.0,1.0,https://i.scdn.co/image/ab67616d0000b273ebac1b59f25a50a71afa35f6,['Anthony Lo Re'],,2023-11-17,[]
I'll Meet You in the Bathroom,Anthony Sprunk,https://open.spotify.com/track/6oUiTm3Yl3EINYf6KyLV0E,6oUiTm3Yl3EINYf6KyLV0E,I'll Meet You in the Bathroom,14.0,217016.0,1.0,https://i.scdn.co/image/ab67616d0000b273447eec58804eb0bc49e21863,['Anthony Sprunk'],,2020-10-02,[]
Eternity,Anyma,https://open.spotify.com/track/5omKfTndR6mqDgfv5E3KQV,5omKfTndR6mqDgfv5E3KQV,David Guetta - Live at AlUla (DJ Mix),0.0,137200.0,13.0,https://i.scdn.co/image/ab67616d0000b2738e5136487c92531cf4b4ce71,"['Anyma & Chris Avantgarde', 'Depeche Mode']",,2024-12-12,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock', 'synthpop']"
Barbie Girl,Aqua,https://open.spotify.com/track/5ZrDlcxIDZyjOzHdYW1ydr,5ZrDlcxIDZyjOzHdYW1ydr,Aquarium (Special Edition),73.0,197960.0,3.0,https://i.scdn.co/image/ab67616d0000b273f5768db89dd8ac30fd0e414f,['Aqua'],,1997-01-01,"['bubblegum dance', 'eurodance', 'europop']"
Velonica,Aqua Timez,https://open.spotify.com/track/2k7lStJS8TJvMNxbdClLMD,2k7lStJS8TJvMNxbdClLMD,うたい去りし花,52.0,278400.0,2.0,https://i.scdn.co/image/ab67616d0000b2734e0e7af717bd397ec86f444a,['Aqua Timez'],,2009-03-11,"['j-pop', 'j-poprock', 'j-rock']"
"Splattack! (From ""Splatoon"")",Arcade Player,https://open.spotify.com/track/3yTkaC4Q0P8GTiDCdtTeMp,3yTkaC4Q0P8GTiDCdtTeMp,"Splatoon, Iconic Themes",21.0,112758.0,17.0,https://i.scdn.co/image/ab67616d0000b273a95703b52ceef0a40b449a08,['Arcade Player'],,2020-09-18,['sillycore']
"Groudon, Kyogre & Rayquaza Battle (From ""Pokémon: HeartGold, SoulSilver"")",Arcade Player,https://open.spotify.com/track/6dgKCXQbjMS0exzfX75OLk,6dgKCXQbjMS0exzfX75OLk,"Pokémon HeartGold, SoulSilver: Iconic Themes",15.0,85751.0,10.0,https://i.scdn.co/image/ab67616d0000b273e2362558f7ad4958afc0bba2,['Arcade Player'],,2021-06-03,['sillycore']
Why'd You Only Call Me When You're High?,Arctic Monkeys,https://open.spotify.com/track/086myS9r57YsLbJpU0TgK9,086myS9r57YsLbJpU0TgK9,AM,84.0,161123.0,9.0,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,['Arctic Monkeys'],,2013-09-09,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
Do I Wanna Know?,Arctic Monkeys,https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst,5FVd6KXrgO9B3JPmC8OPst,AM,84.0,272394.0,1.0,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,['Arctic Monkeys'],,2013-09-09,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
Respect,Aretha Franklin,https://open.spotify.com/track/7s25THrKz86DM225dOYwnr,7s25THrKz86DM225dOYwnr,I Never Loved a Man the Way I Love You,75.0,147600.0,1.0,https://i.scdn.co/image/ab67616d0000b2736aa9314b7ddfbd8f036ba3ac,['Aretha Franklin'],,1967-03-10,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul', 'vocal jazz']"
First Burn,Ari Afsar,https://open.spotify.com/track/1A2gifkaEngunqZAFHUS0j,1A2gifkaEngunqZAFHUS0j,First Burn,62.0,182827.0,1.0,https://i.scdn.co/image/ab67616d0000b27399ca4934c07dd1f4e0e64204,"['Ari Afsar', 'Julia Harriman', 'Lexi Lawson', 'Rachelle Ann Go', 'Shoba Narayan']",,2018-04-30,['opm']
All In - From the Paramount+ Series ‘Grease: Rise of the Pink Ladies',Ari Notartomaso,https://open.spotify.com/track/4ixeKdeupQ4pafOD1e56jP,4ixeKdeupQ4pafOD1e56jP,Grease: Rise of the Pink Ladies (Music from the Paramount+ Original Series),30.0,161618.0,30.0,https://i.scdn.co/image/ab67616d0000b273a1b941a067d8d0b5b04d2a6e,"['Ari Notartomaso', 'The Cast of Grease: Rise of the Pink Ladies']",,2023-06-01,[]
Blow Us All Away,Ariana DeBose,https://open.spotify.com/track/6lsFGDo1IEEPFKh94c9kFe,6lsFGDo1IEEPFKh94c9kFe,Hamilton (Original Broadway Cast Recording),56.0,173594.0,16.0,https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008,"['Ariana DeBose', 'Sasha Hutchings', 'Ephraim Sykes', 'Lin-Manuel Miranda', 'Original Broadway Cast of Hamilton', 'Anthony Ramos']",,2015-09-25,"['broadway', 'movie tunes', 'show tunes']"
"Welcome To Rosas - From ""Wish""",Ariana DeBose,https://open.spotify.com/track/2WjNeDXYk0EdyCSpK9hi5x,2WjNeDXYk0EdyCSpK9hi5x,"Welcome To Rosas (From ""Wish"")",47.0,147946.0,1.0,https://i.scdn.co/image/ab67616d0000b273d894a23c28b4820f81da257e,"['Ariana DeBose', 'Wish - Cast', 'Disney']",,2023-11-01,['movie tunes']
"thank u, next",Ariana Grande,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",78.0,207320.0,11.0,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,['Ariana Grande'],,2019-02-08,['pop']
needy,Ariana Grande,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ,1TEL6MlSSVLSdhOSddidlJ,"thank u, next",70.0,171573.0,2.0,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,['Ariana Grande'],,2019-02-08,['pop']
bloodline,Ariana Grande,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX,2hloaUoRonYssMuqLCBLTX,"thank u, next",74.0,216893.0,4.0,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,['Ariana Grande'],,2019-02-08,['pop']
intro (end of the world),Ariana Grande,https://open.spotify.com/track/2o1pb13quMReXZqE7jWsgq,2o1pb13quMReXZqE7jWsgq,eternal sunshine,81.0,92400.0,1.0,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,['Ariana Grande'],,2024-03-08,['pop']
we can't be friends (wait for your love) - acoustic (live from jungle city studios),Ariana Grande,https://open.spotify.com/track/23itJEBZlued974YuPPLlq,23itJEBZlued974YuPPLlq,we can't be friends (wait for your love) [acoustic (live from jungle city studios)],59.0,187781.0,1.0,https://i.scdn.co/image/ab67616d0000b2731aa109856c4781fd6c9cd111,['Ariana Grande'],,2024-09-08,['pop']
break free - live,Ariana Grande,https://open.spotify.com/track/1LD1TFK08cFUBPmhi3FRAA,1LD1TFK08cFUBPmhi3FRAA,k bye for now (swt live),41.0,151583.0,30.0,https://i.scdn.co/image/ab67616d0000b273d0f561d8bb164349dccbfde4,['Ariana Grande'],,2019-12-23,['pop']
What Is This Feeling?,Ariana Grande,https://open.spotify.com/track/7eGuPhpdS8sBjPJNuAShUX,7eGuPhpdS8sBjPJNuAShUX,Wicked: The Soundtrack,83.0,228947.0,4.0,https://i.scdn.co/image/ab67616d0000b27341ded89391c5350f6b8f991c,"['Ariana Grande', 'Cynthia Erivo']",,2024-11-22,"['pop', 'pop soul']"
bad idea,Ariana Grande,https://open.spotify.com/track/5Il6Oe7lr5XM7A0cWbVQtr,5Il6Oe7lr5XM7A0cWbVQtr,"thank u, next",64.0,267106.0,6.0,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,['Ariana Grande'],,2019-02-08,['pop']
safety net (feat. Ty Dolla $ign),Ariana Grande,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg,14gkWVFMwdxBMyqBw1wmIg,Positions,65.0,208457.0,7.0,https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605,"['Ariana Grande', 'Ty Dolla $ign']",,2020-10-30,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
fake smile,Ariana Grande,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ,3wFLWP0FcIqHK1wb1CPthQ,"thank u, next",60.0,208880.0,5.0,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,['Ariana Grande'],,2019-02-08,['pop']
love language,Ariana Grande,https://open.spotify.com/track/6NYtLvyThMT0oALFdJFdzq,6NYtLvyThMT0oALFdJFdzq,Positions,56.0,179860.0,11.0,https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605,['Ariana Grande'],,2020-10-30,['pop']
no tears left to cry - live,Ariana Grande,https://open.spotify.com/track/32VSdGCv8wkAjUkVha9YBf,32VSdGCv8wkAjUkVha9YBf,k bye for now (swt live),42.0,233416.0,31.0,https://i.scdn.co/image/ab67616d0000b273d0f561d8bb164349dccbfde4,['Ariana Grande'],,2019-12-23,['pop']
bye,Ariana Grande,https://open.spotify.com/track/1Rweq7vNjK4kZBbGrmxQsl,1Rweq7vNjK4kZBbGrmxQsl,eternal sunshine,74.0,164927.0,2.0,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,['Ariana Grande'],,2024-03-08,['pop']
Got Her Own (with Victoria Monét),Ariana Grande,https://open.spotify.com/track/3UBE9swDF71ARoV42g6Fcx,3UBE9swDF71ARoV42g6Fcx,Charlie's Angels (Original Motion Picture Soundtrack),43.0,161573.0,10.0,https://i.scdn.co/image/ab67616d0000b273c891137d2513ecd496e9152e,"['Ariana Grande', 'Victoria Monét']",,2019-11-01,"['alternative r&b', 'pop', 'r&b']"
Hands On Me,Ariana Grande,https://open.spotify.com/track/1rNop31kdDmSj3Ds6xhIeS,1rNop31kdDmSj3Ds6xhIeS,My Everything (Deluxe),52.0,192226.0,11.0,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,"['Ariana Grande', 'A$AP Ferg']",,2014-08-22,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
God is a woman,Ariana Grande,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,5OCJzvD7sykQEKHH7qAC3C,Sweetener,74.0,197546.0,5.0,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,['Ariana Grande'],,2018-08-17,['pop']
breathin - live,Ariana Grande,https://open.spotify.com/track/1edP751qQSUaA1vo7Hva3w,1edP751qQSUaA1vo7Hva3w,k bye for now (swt live),44.0,208294.0,12.0,https://i.scdn.co/image/ab67616d0000b273d0f561d8bb164349dccbfde4,['Ariana Grande'],,2019-12-23,['pop']
imagine,Ariana Grande,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow,39LmTF9RgyakzSYX8txrow,"thank u, next",67.0,212266.0,1.0,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,['Ariana Grande'],,2019-02-08,['pop']
supernatural (with Troye Sivan),Ariana Grande,https://open.spotify.com/track/3iJOkxYP59kFJ5OLgHo4Tp,3iJOkxYP59kFJ5OLgHo4Tp,eternal sunshine (slightly deluxe),61.0,163381.0,14.0,https://i.scdn.co/image/ab67616d0000b273bd3de668e4784d791c4ab695,"['Ariana Grande', 'Troye Sivan']",,2024-03-11,"['australian pop', 'pop', 'viral pop']"
Break Free,Ariana Grande,https://open.spotify.com/track/12KUFSHFgT0XCoiSlvdQi4,12KUFSHFgT0XCoiSlvdQi4,My Everything (Deluxe),75.0,214840.0,5.0,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,"['Ariana Grande', 'Zedd']",,2014-08-22,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
Honeymoon Avenue,Ariana Grande,https://open.spotify.com/track/2ofOe2OaXFpZF5ETbsc7Qu,2ofOe2OaXFpZF5ETbsc7Qu,Yours Truly,53.0,339733.0,1.0,https://i.scdn.co/image/ab67616d0000b2734bb9f35da9ff34b1e2314d8e,['Ariana Grande'],,2013-01-01,['pop']
shut up,Ariana Grande,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp,3ko9jEHNt4O5fjKN65ULJp,Positions,57.0,157710.0,1.0,https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605,['Ariana Grande'],,2020-10-30,['pop']
the boy is mine,Ariana Grande,https://open.spotify.com/track/0Lmbke3KNVFXtoH2mMSHCw,0Lmbke3KNVFXtoH2mMSHCw,eternal sunshine,82.0,173639.0,8.0,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,['Ariana Grande'],,2024-03-08,['pop']
"break up with your girlfriend, i'm bored",Ariana Grande,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,4kV4N9D1iKVxx1KLvtTpjS,"thank u, next",73.0,190440.0,12.0,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,['Ariana Grande'],,2019-02-08,['pop']
main thing,Ariana Grande,https://open.spotify.com/track/63WsFFnQ8CL941iZBELYsX,63WsFFnQ8CL941iZBELYsX,Positions (Deluxe),56.0,129080.0,19.0,https://i.scdn.co/image/ab67616d0000b2739508fb7ca2eedc0d98b9139f,['Ariana Grande'],,2021-02-19,['pop']
