endTime,artistName,trackName,msPlayed,user_id
2023-12-25 18:26:00,The Jackson 5,Someday At Christmas,163613,lissa
2023-12-25 18:31:00,Mariah Carey,O Holy Night,266933,lissa
2023-12-25 18:33:00,Capitol Studio Orchestra,Cha-Cha All The Way - 1996 Remaster,141400,lissa
2023-12-25 18:34:00,Henry Janzen,There's Always Santa Magic by the Fireplace,65071,lissa
2023-12-25 18:39:00,Elton John,Step Into Christmas - Remastered 1995,272333,lissa
2023-12-25 18:42:00,Gene Autry,Rudolph the Red-Nosed Reindeer,186733,lissa
2023-12-25 18:44:00,Johnny Mathis,We Need a Little Christmas,114267,lissa
2023-12-25 18:46:00,Nat King Cole,"Caroling, Caroling - Remastered 1999",123733,lissa
2023-12-25 18:48:00,Bing Crosby,Winter Wonderland - Remastered 2006,144253,lissa
2023-12-25 18:51:00,Brenda Lee,A Marshmallow World,152160,lissa
2023-12-25 18:55:00,Mariah Carey,All I Want for Christmas Is You,241107,lissa
2023-12-25 18:57:00,Dean Martin,"Baby, It's Cold Outside",143733,lissa
2023-12-25 19:00:00,William Bell,Every Day Will Be Like a Holiday,159000,lissa
2023-12-25 19:02:00,The Jackson 5,Santa Claus Is Coming To Town,144013,lissa
2023-12-25 19:05:00,Burl Ives,A Holly Jolly Christmas,135533,lissa
2023-12-25 19:08:00,Kenny G,Winter Wonderland,182093,lissa
2023-12-25 19:11:00,Bing Crosby,Twelve Days Of Christmas,203746,lissa
2023-12-25 19:13:00,Michael Bublé,Holly Jolly Christmas,119787,lissa
2023-12-25 19:17:00,Tori Kelly,Silent Night,256708,lissa
2023-12-25 19:21:00,Elmo & Patsy,Grandma Got Run over by a Reindeer,206360,lissa
2023-12-25 19:24:00,Stevie Wonder,One Little Christmas Tree,167413,lissa
2023-12-25 19:27:00,Jon Bon Jovi,Please Come Home For Christmas,172933,lissa
2023-12-25 19:29:00,Nat King Cole,Adeste Fideles,147587,lissa
2023-12-25 19:32:00,Eartha Kitt,Santa Baby (with Henri René & His Orchestra),206067,lissa
2023-12-25 19:35:00,Ella Fitzgerald,Sleigh Ride,179440,lissa
2023-12-25 19:38:00,Gene Autry,Frosty the Snowman (with The Cass County Boys) - 78rpm Version,173493,lissa
2023-12-25 19:41:00,Perry Como,I Saw Mommy Kissing Santa Claus,145693,lissa
2023-12-25 19:44:00,Carpenters,Merry Christmas Darling - Remix,186973,lissa
2023-12-25 19:45:00,Henry Janzen,Santa Is Having so Much Fun on Christmas,65031,lissa
2023-12-25 19:46:00,Henry Janzen,Cheeky Elves Staying Cheeky,65750,lissa
2023-12-25 19:48:00,Dean Martin,Rudolph The Red-Nosed Reindeer,135760,lissa
2023-12-25 19:51:00,Bobby Helms,Jingle Bell Rock,131733,lissa
2023-12-25 19:52:00,Burl Ives,"Silver And Gold - From ""Rudolph The Red-Nosed Reindeer"" Soundtrack",106600,lissa
2023-12-25 19:54:00,John Williams,Carol of the Bells,85267,lissa
2023-12-25 19:56:00,The Beach Boys,Little Saint Nick - 1991 Remix,118840,lissa
2023-12-25 19:58:00,Elvis Presley,Here Comes Santa Claus (Right Down Santa Claus Lane),115827,lissa
2023-12-25 20:00:00,Daryl Hall & John Oates,Jingle Bell Rock - Daryl's Version,126360,lissa
2023-12-25 20:02:00,Gayla Peevey,I Want a Hippopotamus for Christmas (Hippo the Hero),155467,lissa
2023-12-25 20:05:00,Carpenters,Sleigh Ride,159440,lissa
2023-12-25 20:09:00,Perry Como,The Twelve Days of Christmas,240200,lissa
2023-12-25 20:11:00,Andy Williams,Sleigh Ride,128400,lissa
2023-12-25 20:13:00,Jo Stafford,It's a Marshmallow World,130333,lissa
2023-12-25 20:17:00,Kenny G,Let It Snow! Let It Snow! Let It Snow!,188533,lissa
2023-12-25 20:18:00,Henry Janzen,Christmas Dreaming by the Fireplace,68105,lissa
2023-12-25 20:21:00,Nat King Cole,The Christmas Song (Merry Christmas To You),190973,lissa
2023-12-25 20:22:00,Henry Janzen,Snowmen Eating Cookies and Candy by the Fireplace,66929,lissa
2023-12-25 20:25:00,The Ronettes,Sleigh Ride,181267,lissa
2023-12-25 20:29:00,Johnny Mathis,Silver Bells (with Percy Faith & His Orchestra),213107,lissa
2023-12-25 20:32:00,Thurl Ravenscroft,"You're A Mean One, Mr. Grinch",176333,lissa
2023-12-25 20:34:00,Bing Crosby,I Wish You A Merry Christmas - Remastered 2006,115267,lissa
2023-12-25 20:37:00,Percy Faith & His Orchestra,Deck the Hall with Boughs of Holly,175720,lissa
2023-12-25 20:38:00,Henry Janzen,Santa's Enjoying Some Yummy Cookies,65071,lissa
2023-12-25 20:40:00,Ella Fitzgerald,Santa Claus Is Coming To Town,140000,lissa
2023-12-25 20:43:00,Kay Starr,(Everybody's Waitin' For) The Man With The Bag - Remastered 1996,162427,lissa
2023-12-25 20:46:00,Jimmy Durante,Frosty The Snowman,176547,lissa
2023-12-25 20:49:00,Louis Armstrong,Cool Yule,176293,lissa
2023-12-25 20:51:00,Ella Fitzgerald,We Three Kings - Remastered 2006,127333,lissa
2023-12-25 20:54:00,Ella Fitzgerald,Have Yourself A Merry Little Christmas,177947,lissa
2023-12-25 20:56:00,Andy Williams,It's the Most Wonderful Time of the Year,151933,lissa
2023-12-25 20:58:00,Pyotr Ilyich Tchaikovsky,Dance of the Sugar Plum Fairy,124120,lissa
2023-12-25 20:59:00,Henry Janzen,Santa Sleeping by the Fireplace,62525,lissa
2023-12-25 21:02:00,Stevie Wonder,What Christmas Means To Me,147800,lissa
2023-12-25 21:05:00,Michael Bublé,It's Beginning to Look a Lot like Christmas,206640,lissa
2023-12-25 21:10:00,Trans-Siberian Orchestra,Christmas Canon,257987,lissa
2023-12-25 21:13:00,Louis Armstrong,Winter Wonderland - Single Version,181453,lissa
2023-12-25 21:16:00,Nat King Cole,The Christmas Song (Chestnuts Roasting On An Open Fire) (duet with John Legend),210027,lissa
2023-12-25 21:17:00,Henry Janzen,Christmas Dreaming by the Fireplace,68105,lissa
2023-12-26 05:06:00,Frank Sinatra,Have Yourself A Merry Little Christmas - Remastered 1999,94000,lissa
2023-12-26 20:11:00,Olivia Rodrigo,lacy,832,lissa
2023-12-26 20:15:00,Olivia Rodrigo,logical,231907,lissa
2023-12-26 20:18:00,Olivia Rodrigo,bad idea right?,184784,lissa
2023-12-26 20:20:00,Olivia Rodrigo,love is embarrassing,154517,lissa
2023-12-26 20:23:00,Olivia Rodrigo,the grudge,189386,lissa
2023-12-26 20:27:00,Olivia Rodrigo,making the bed,198867,lissa
2023-12-26 20:30:00,Olivia Rodrigo,pretty isn’t pretty,199422,lissa
2023-12-26 20:34:00,Olivia Rodrigo,vampire,219724,lissa
2023-12-26 20:37:00,Olivia Rodrigo,teenage dream,222358,lissa
2023-12-26 20:41:00,Olivia Rodrigo,get him back!,211141,lissa
2023-12-26 20:44:00,Olivia Rodrigo,ballad of a homeschooled girl,203369,lissa
2023-12-26 20:47:00,Olivia Rodrigo,all-american bitch,165834,lissa
2023-12-26 20:48:00,Olivia Rodrigo,lacy,39000,lissa
2023-12-26 20:51:00,Noah Kahan,Stick Season,182347,lissa
2023-12-26 20:55:00,Noah Kahan,She Calls Me Back,243816,lissa
2023-12-26 20:58:00,Noah Kahan,Homesick,194417,lissa
2023-12-26 21:03:00,Noah Kahan,The View Between Villages - Extended,292903,lissa
