endTime,artistName,trackName,msPlayed,user_id,external_urls,spotify_id,album,popularity,duration_ms,track_number,album_artwork,artists_involved,release_date,genres,percentage_listened
2023-12-13 22:20:00,Gregory Alan Isakov,Southern Star,4160,annie,https://open.spotify.com/track/3mKVJRnHIK6y97At1clkMI,3mKVJRnHIK6y97At1clkMI,Evening Machines,60.0,139240.0,3.0,https://i.scdn.co/image/ab67616d0000b2738d003a5f92e1571b883f46fe,['Gregory Alan Isakov'],2018-10-05,"['indie folk', 'pop folk', 'stomp and flutter', 'stomp and holler']",2.987647227808101
2023-12-13 22:25:00,Noah Kahan,Northern Attitude,267256,annie,https://open.spotify.com/track/4O2rRsoSPb5aN7N3tG6Y3v,4O2rRsoSPb5aN7N3tG6Y3v,Stick Season,75.0,267256.0,1.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-13 22:28:00,Noah Kahan,Stick Season,182346,annie,https://open.spotify.com/track/0mflMxspEfB0VbI1kyLiAv,0mflMxspEfB0VbI1kyLiAv,Stick Season,86.0,182346.0,2.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-13 22:28:00,Noah Kahan,All My Love,3772,annie,https://open.spotify.com/track/7ByxizhA4GgEf7Sxomxhze,7ByxizhA4GgEf7Sxomxhze,Stick Season,77.0,251510.0,3.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",1.4997415609717308
2023-12-13 22:32:00,Noah Kahan,She Calls Me Back,243815,annie,,,,,,,,,,,
2023-12-13 22:35:00,Noah Kahan,Come Over,197821,annie,https://open.spotify.com/track/2NmaDAnnP9zspaHLc5aSjb,2NmaDAnnP9zspaHLc5aSjb,Stick Season,61.0,197821.0,5.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-13 22:38:00,Noah Kahan,New Perspective,129968,annie,https://open.spotify.com/track/1M39ETXmej4g9EMSeXPUgj,1M39ETXmej4g9EMSeXPUgj,Stick Season,71.0,256871.0,6.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",50.59660296413375
2023-12-14 15:24:00,Noah Kahan,New Perspective,256871,annie,https://open.spotify.com/track/1M39ETXmej4g9EMSeXPUgj,1M39ETXmej4g9EMSeXPUgj,Stick Season,71.0,256871.0,6.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-14 15:28:00,Noah Kahan,"Everywhere, Everything",257668,annie,https://open.spotify.com/track/32iNr3J93tqFkxaMYwdRYi,32iNr3J93tqFkxaMYwdRYi,Stick Season,69.0,257668.0,7.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-14 15:33:00,Noah Kahan,Orange Juice,297103,annie,https://open.spotify.com/track/07UFnnK3uPIuKv5Rs9TmXl,07UFnnK3uPIuKv5Rs9TmXl,Stick Season,73.0,297103.0,8.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-14 15:38:00,Noah Kahan,Strawberry Wine,285913,annie,https://open.spotify.com/track/7Gvf6Li9MYft4fUijkFjKq,7Gvf6Li9MYft4fUijkFjKq,Stick Season,63.0,285913.0,9.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
