Artist,Percentage_Listened
Mickey Rooney,0.04685459352486316
Miho Fukuhara,0.00021267505894042324
Mika Ogawa,0.016743885943180884
Mike Faist,0.025847931938597312
Mike Geno,0.013516372374959906
Mike O'Carroll,0.0002411360711889236
Mike Posner,0.04085355141475573
Mikey Angelo,0.028082034452001997
Mikie Mayo,0.007545472273751097
Mikito P,0.13555452648804997
Mikky Ekko,0.0002742343155756725
Miku and Friends,0.0006825426053484557
Miley Cyrus,0.3703357927201195
Mili,3.872088835437523e-05
Milk In The Microwave,0.027936135535852353
MilkyyMelodies,0.00013476955901784793
Mindi Dickstein,0.00026582933232509705
Minnie,0.008818160634093408
Miranda Cosgrove,0.012612343969608353
Mitchell Hope,8.654234478006321e-05
Mitchie M,0.029486072412660196
Mitski,1.7795378330528738e-05
Mitsuko Uchida,8.03400467951558e-05
Miyuki Takara (CV: Aya Endo),0.024161950263933602
Mk.gee,0.00010897495524884048
Modjo,0.0003982802752738207
Moist,0.0008924353250059298
Moisés Nieto,0.010760697176805716
Momoiro Clover Z,0.00033138820167958564
Momokurotei Ichimon,0.00021267505894042324
Mon Rovîa,0.006381411076247259
Mone Kamishiraishi,0.007843762231043935
Monica,0.06152754956050397
Monique Coleman,0.000796386654342457
Monique Heart,0.0002810742329795891
Monster High,4.573470196347614e-05
Monét X Change,0.026507926002673536
Moon Sisters,0.012834525354432188
Moonbaby,0.03201881267576809
Mordechai Ben David,0.00045485450736045284
Mordechai Shapiro,0.0004387401256800391
Morgan Wallen,0.03153178737044854
"Morrigan, Dai & Yuduki",0.001774668739307713
Mother Mother,0.00041445262235596244
Motion City Soundtrack,0.014027743149005263
Motion Picture Cast of Hairspray,0.24319604563553704
Motohiro Hata,0.018162473219672837
Mount Hayes,0.007527560964617113
Mr Dooves,0.005300124472411159
Mr. Krabs,0.014358551696667568
Mrs. GREEN APPLE,0.0006455027136441956
Ms. Lauryn Hill,0.0003521977808999759
Mstislav Rostropovich,0.0014650175632761673
Mumford & Sons,0.012635530130299598
Mura Masa,0.0005641192896179338
Muray,0.0006219687605425842
Muse,0.0001484493938256811
Music Legends,0.003834353358912526
MusicClubKids!,0.00011987245077372453
MusikM,5.93565713695812e-05
My Chemical Romance,0.031926125998404845
My Little Pony,0.010019783411917057
MyReminiscence,0.04306191728979314
Mya Harrison,0.02566319620328984
Myah Marie,0.007729280562630924
Mykah,0.016134901432625394
Mystery Skulls,7.129744412557116e-05
MØ,0.030817653621158264
Måneskin,0.012407146447490858
Mýa,0.04781629750493417
N.E.R.D,0.002374842508800529
NASAAN,0.007127947485103545
NILFRUITS,8.207900884699899e-05
Nachas,0.00013992847977164943
Nadav Bachar,0.005232246986987546
Nagisa Soshite,0.00012984249987095888
Nana Kitade,7.048592850137767e-05
Nanameue-P,0.0019326824244185316
Nanaru,0.0020337161196306215
Nanase Aikawa,5.808133253156285e-05
Nanashi Hachiya,0.00010880105904365617
Naomi Scott,0.06530648799536443
Natalia Kills,5.158920753801491e-05
Natalie Cole,0.0001030045188708455
Natalie Jane,0.008987825364951576
Natalie Joy Johnson,0.053329734655704765
Natalie Paris,9.825135592914075e-05
Natalie Venetia Belcon,0.03867579127183077
Natasha Bedingfield,0.030046771743576173
Natasha Richardson,0.0002035165254673824
Nate Ruess,0.02841979884787168
Nate Smith,0.000305477667107122
Nathan Lane,0.017313048222749164
Naturelle,0.008173121643663036
Naughty Boy,3.211283255737108e-05
Nayer,0.039838693161300044
Nayutalien,0.00014340640387533582
Ne-Yo,0.06634638730236667
Nefesh Mountain,0.009221020176103748
Nei Kino,0.15900587889219872
Neil Cicierega Archive,0.014796654202928599
Nelly,8.207900884699899e-05
Nelly Furtado,0.04581550573348512
Nem,0.013382878054780077
Neon Trees,0.016583437711197486
Nero,0.0014042698222651113
Neru,0.006468649005848061
Never Dull,8.654234478006321e-05
New Boyz,0.07502473538749188
New Broadway Cast of Funny Girl,0.0018808033898718762
NewJeans,0.00971934873476028
Newsies Original Broadway Cast,0.00011129357131796475
Nicholas Christopher,0.06872325860022768
Nicholas Hammond,0.00025962703434018967
Nick Cave & The Bad Seeds,0.00010352620748639845
Nick Jonas,0.06579635360536866
Nick Sullivan,0.00027330686914802283
Nickelback,5.67481282918164e-05
Nickelodeon,0.0415152844408838
Nicki Minaj,2.1074692100350023
Nicky Youre,0.00982681658956419
Nicola Coughlan,0.0002987536805066616
Nicole Scimeca,0.0
Niecy Nash,0.0009868029990192874
Nightcore Fanatics,0.0011009368750219295
Nightmare,0.0021647179275361425
Niimu,0.028432261409243216
Niki Yang,0.017735442105141875
Nikki Blonsky,0.045740614434452403
Nikki Snelson,0.04548017588448802
Nile Rodgers,0.0008402084980489058
Nina Zeitlin,0.006716856856047814
Nine Days,0.010974763405387614
Nirgilis,0.00021887735692533068
Nirvana,9.581680905656028e-05
Nita Strauss,0.04579313108841807
Nitty Gritty Dirt Band,3.222876336082729e-05
Noah Galvin,6.874696644953448e-05
Noah Kahan,0.07886639238702214
Noah Weisberg,0.018313936814388383
Noise Eternity,0.020434543071209434
Noisestorm,0.01721972392596691
Nora Smith,0.05915711242223479
Norbert Leo Butz,7.981835817960284e-05
O.A.R.,0.12197995684975504
OMI,0.0006344313219141272
ON/OFF,0.00024478789149779437
ONE OK ROCK,0.014673477724256373
ONE Ⅲ NOTES,0.00012984249987095888
OR3O,8.283255906946438e-05
ORION,0.000803400467951558
OSTER project,0.0006355326645469611
Ocean Kelly,0.06358433591002238
Og Swaggerdick,0.00011807552332015323
Okazaki Taiiku,0.04056100003223398
Okieriete Onaodowan,0.24467462710281762
Olga Merediz,0.01305977890554761
Olivia Foa'i,9.025213049066203e-05
Olivia Newton-John,0.00114255603346271
Olivia Olson,0.07233009775735738
Olivia Rodrigo,0.4003678412516568
Olly Murs,0.004550399966459827
Omar Cardona,1.1071391730068369e-05
Omer Adam,0.010156291932986748
Omoi,0.012172734362902393
Once On This Island Storytellers,0.018006198496613862
One Direction,0.0437883976696515
One Studio Session Later...,0.00024478789149779437
OneRepublic,0.31070052369902956
Only Murders in the Building – Cast,0.0
Onsa Media,0.012866638186989559
Oompa Loompa Cast,0.011756252951485947
Oompa-Loompas,0.003856148349962294
Opetaia Foa'i,0.008233637523067178
Optimica,0.0012303736170807915
Oren Tsor,0.005232246986987546
Orfeh,0.10359634562248947
Orianthi,0.011613136374619252
Original Broadway Cast of Dear Evan Hansen,0.028251989009868805
Original Broadway Cast of Hairspray,0.1140790986980089
Original Broadway Cast of Hamilton,0.6348237476838264
Original Broadway Cast of Into the Woods,0.035310667839907266
Original Broadway Cast of Mean Girls,0.3504884391684158
Original Broadway Cast of Ragtime: The Musical,0.00039457048956322195
Original Broadway Cast of Thoroughly Modern Millie,0.00012248089385148933
"Original Broadway Company of Natasha, Pierre and the Great Comet of 1812",0.001118616322549002
Original Cast of Billy Elliot,0.26792304263551625
Original Cast of Firebringer,0.08616974317775494
Original London Cast of 'Billy Elliot The Musical',0.0004845327930452434
Original West End Cast of Heathers,0.003960775900081526
Orpheus Chamber Orchestra,0.00015824554671773115
Orville Peck,0.0014562647876152231
Osamuraisan,0.0014042698222651113
Otaku Ongaku,0.0004064533969174837
Our Siddur,0.002505322628090497
Outkast,0.008004384359232519
Over the Garden Wall,0.004209911196708929
Overboard,0.0006330981176743807
Overwings,0.000813718309459161
Owata-P,0.010154668901738361
Owl City,0.04920155467543247
P!nk,0.17981203815388702
PEGGY,0.008704432515902862
PNAU,6.248670306289897e-05
PPP,0.00015082597529653347
PTAF,0.06128600773150296
Pablo Pierrôt,0.00014856532462913732
Painted Bird,0.011700374304220053
Paloma Faith,6.921068966335932e-05
Panic! At The Disco,0.1680702765528331
Paramore,0.041533253715419514
Paris Hilton,0.01470692376105349
Paris Paloma,0.01648478059745625
Parsley Onuma,0.0001248574753223417
Party Beats Nation,0.0027349235843355272
Pascal Flores,0.00031034676085228295
Passenger,0.00022363051986703543
Pat Carroll,0.0
Paterson Joseph,0.00021667467165966263
Patina Miller,0.025930938393871963
Patrick,0.014358551696667568
Patrick Wilson,0.008989680257806875
Patriot,6.55009039527605e-05
Patti Cohenour,0.05887679173947766
Patti LaBelle,9.146940392695228e-05
Patti LuPone,0.030159978173151167
Patton Oswalt,0.0013918072608935686
PattyCake,0.00028263929882624793
Paul F. Tompkins,0.01571633326674674
Paul Gemignani,0.007396037468096039
Paul Lekakis,0.0037417246469510115
Paul Lewis,0.00026211954661449824
Paul McCartney,0.0016293494771753496
Paul Rudd,0.0021935267321950115
Paul Russell,0.017429674611026114
Paul Welsh,0.003398511503318892
Paul-Jordan Jansen,0.023077185735993815
PeaNut,0.02022279545869666
Peach PRC,0.019861960832939195
Peaches & Herb,0.00028663891154548734
Pearl Jam,2.6490188589744734e-05
Pebbles&TamTam,0.00022554337812406294
Peder Lindell,0.00023418022298155082
PelleK,0.013001523676810862
Peppermint,0.023432977371800934
Pete,0.008818160634093408
Pete Gardner,0.04503540735702826
Peter Bjorn and John,0.027434560914699046
Peter Dinklage,0.000409293701602161
Peter Gregson,0.00021771804889076851
Peter Hollens,9.686018628766619e-05
Peter McPoland,0.008294443229479963
Peter Mikulas,0.00015581099984515064
Pharrell Williams,0.0033836723604764966
Phil Collins,0.0005811611177259972
Phil Hernandez,0.001784580823003219
Philip Quast,0.0004717224392633318
Phillip Moll,0.0002411360711889236
Phillipa Soo,0.18416576151228337
Phineas,0.031319807896328856
Phineas and Cast,0.02257561111484051
Phineas and the Ferbtones,0.006830642939640086
Phinedroids and Ferbots,0.004032826894429563
Phoebe Bridgers,6.405176890955784e-05
Phoebe Strole,0.011594123722852434
Phos Toni,0.0002448458568995224
Piano Tribute Players,0.007013813609100904
PianoDeuss,0.005936932375796138
Pikachu (Character Voice: Ikue Otani),0.01678254886613353
Piko,0.02560546266316864
PilgorDaGOAT,0.0003449521056839626
PinkPantheress,0.0032487868706551925
Pinkie Pie,0.004633116594725836
PinocchioP,0.03956857438924707
PitTan,0.01284153916804129
Pitbull,0.5980818561098505
Plain White T's,0.0002633947854525166
Plankton,0.014358551696667568
Playboi Carti,0.00018717028218005635
Player2,0.003877653514003422
Pluto,0.008818160634093408
Pokestir,0.0021467486530004293
Pokémon,0.07335260744384119
Polyphia,0.00021267505894042324
PolyphonicBranch,0.00018050426098132407
Pomexgranate.,0.04409735326086231
Poppy,0.030595646132539615
PornoGraffitti,0.038464391451728364
Portugal. The Man,0.007013523782092263
Post Malone,0.03344916692881084
Presti,0.016788171510101157
Prince,7.802143072603153e-05
Princess Cadance,0.005019455997243667
Princess Nokia,0.011212421552472852
Princess Superstar,1.1071391730068369e-05
Princess Zelda Ambient,0.00025099018948270175
Princewhateverer,5.929860596785309e-05
Priyanka,0.1091500687274611
Pro Sounds of Nature,0.008097244932800944
Public Domain,0.008662233703444799
Puffy AmiYumi,0.0014832766648205206
Purple Disco Machine,5.784947092465043e-05
Pyotr Ilyich Tchaikovsky,0.003944081864383832
P丸様｡,0.00013598683245413817
QUEEN BEE,0.0004521880988809599
Quad City DJ's,8.161528563317415e-05
Queen,0.01231306860048614
Queen Chrysalis,0.005019455997243667
Queen Latifah,0.015069497348862794
Quinn Titcomb,6.874696644953448e-05
R.E.M.,0.015559420924268753
RADWIMPS,7.784753452084721e-05
RAYE,0.016662908276966718
RIB,0.00032025884454778915
RILEY,0.014729414336923995
RINA,0.001872166545014388
RMaster,9.396191620126086e-05
ROCK-MEN,0.015661961719925774
ROSÉ,0.009824208146486426
Rachel Bay Jones,0.029415122760944993
Rachel Bloom,1.3380187880485874
Rachel Grate,0.05017809779834588
Rachel Hastings,0.007406819032817466
Rachel McDowall,0.002335252139420232
Rachel Potter,0.0016644185452208541
Rachel Zegler,0.010440380366856199
Rachelle Ann Go,0.08427468029905795
Radical Face,4.074967741485897e-05
Radiohead,0.008372812452616365
Rag'n'Bone Man,0.0008075160114742536
Ragtime Ensemble,0.0002411360711889236
Rainbow Dash,0.004396385894068248
Raini Rodriguez,0.006050660493986683
Ralfington,0.0001789971605363933
Ramin Karimloo,8.89768916526437e-05
Ramone Owens,8.387593630057031e-05
Ramones,7.726788050356615e-05
Random Encounters,8.283255906946438e-05
Randy Graff,0.0029219779357121277
RangChang,0.00019905318953431823
Rarity,0.004763596714015804
Rascal Flatts,0.029964055115310168
Ray Bolger,0.007572078393144298
Ray Charles,4.573470196347614e-05
Ray Dalton,0.00020021249756888032
Reba McEntire,0.00038888988019386745
Rebecca Black,0.012594548591277826
Rebecca Sugar,0.02583146976450653
Rebekka Johnson,0.0003510964382671419
Recess Therapy,0.0017707850573919297
Red Hot Chili Peppers,8.746979120771291e-05
Regard,0.010107948787945508
Regina Price,0.01029094556120114
Reiko Nakanishi,0.002109592830492713
Reinoud Ford,0.00021771804889076851
Rekka Katakiri,0.05923327896010551
Relaxed Skies,0.010433772311059195
Remi Wolf,0.009858233837300823
Remy Ma,0.012465633537834517
Remy Zaken,9.146940392695228e-05
Reneé Rapp,0.08351915925293381
Renée Elise Goldsberry,0.08465707805425828
Renée Fleming,0.0010906769989160545
Renée Lamb,0.1298353701265463
Reol,0.017181872518638456
Retro Remix Revue,0.027896892958882424
Rhenzy Feliz,0.012615763928310313
Rhett Rhapsody,0.03795806366763335
Rica Matsumoto,0.00041787258105792076
Rich Fulcher,0.0052505060885319
RichaadEB,0.02514875326295289
Richard H. Blake,0.011213059171891861
Richard Harwood,0.00021771804889076851
Richard Hein,0.005273112595205861
Richard White,0.000944720117364682
Richy Mitch & The Coal Miners,0.00615882393361133
Rick Astley,0.0005154283521663243
Rick James,0.005953394549886921
Rick Negron,0.024803801157268927
Rick Ross,0.008503118675701147
Ricki Lake,0.01481097165715544
Rihanna,0.7544525698740877
Riley Costello,0.08524762956706422
Rina Sawayama,0.001088126521240018
Rin音,0.00010016421418616827
Riproducer,8.283255906946438e-05
Risa Asaki,7.402181800679217e-05
Rishe,0.0014042698222651113
Rita Ora,0.012058252694489385
Riverdale Cast,0.0003127813077248634
Rixton,0.011473381791052789
Riyu Kosaka,0.0002646120588888068
Roar,0.0007192926700440753
Rob Huebel,0.010337259917181898
Rob McClure,0.0006006954581083691
Robbie Rivera,0.0026136599639203285
Robert Ben Garant,0.00020995068505920222
Robert Lopez,0.0017228476701627857
Robin,0.0039905701165697735
Robin de Jesus,0.01941916312913819
Robyn,0.0026535981257109938
Roger,0.00011303253336980795
Rojak,0.00017308468956012642
Rory O'Malley,0.043733852226625354
Rosario Dawson,0.02416224009094224
Roshon Fegan,0.0029258036522261826
Ross Lynch,0.05905242690671382
Rowan Atkinson,0.009905127847298863
Rowena Fysx,0.0007295525461499502
Roz Ryan,0.04460037701705882
RuPaul,1.4114262307624634
Rubber Duc,0.0006763982727652764
Rufina Akhmetshina,0.010143945302418663
Rupert Holmes,0.0005335715229072216
Rupert Pope,0.012142128630789954
Ruth B.,0.01377072455774284
Ruthie Ann Miles,0.18018516144481084
Ryan,0.07760048597868202
Ryan Lewis,0.040109449552772035
Ryan McCartan,0.04277690140949604
Ryan.Song,0.00023817983570079016
Ryoga,0.00011169932913006149
Ryu*,0.00012114768961174288
SCANDAL,0.01083286410195721
SCREEN mode,0.0032606118126077264
SEATBELTS,0.018932311720023822
SHARKFISH,0.007545472273751097
SID,0.0004723020932806129
SIEサウンドチーム,0.0001038739998967671
SIX,0.323041879415559
SLACKCiRCUS,0.002761877496139097
SLAVE.V-V-R,0.0002980001302841962
SQVARE,0.012318981071462407
STARKIDS,0.0013168000310573985
ST☆RISH,0.24486915899101713
SUPER★DRAGON,8.613658696796646e-05
SZA,0.025085107251855428
Sabi,0.027744501917739233
Sabrina Carpenter,0.25490980994755635
Sachiko Kobayashi,0.0014800306023237469
Sadye,1.5650658466588792e-06
Sage The Gemini,0.012077729069470028
Saint Torrente,0.003024344835163964
Sakurakou K-ON Bu,5.686405909527262e-05
Sally Dworsky,0.02077595928738798
Sam Dillon,0.012429115334745812
Sam Faulkner,0.08491624136538464
Sam Haft,0.0022336967555925892
Sam Martin,0.0044593942857467
Sam Seder,0.0006519948386377435
Sam Smith,0.0385187050331476
Samantha Barks,0.0009348659990709039
Samfree,0.036355320309851204
Sammy Rae & The Friends,0.010471449822182465
Samuel E. Wright,0.011532274639208544
Samyra,3.628634148179476e-05
Sander Melodies,0.013547325899482715
Sandy,0.014358551696667568
Santino Fontana,0.31160930526732283
Sara Bareilles,0.06064647545423675
Sara Ramirez,8.38179708988422e-05
Sarah Chen,7.541298764826673e-05
Sarah Jeffery,4.816924883605662e-05
Sarah Jessica Parker,0.010389660640344106
Sarah Schachner,0.0014131964941312399
Sarah Silverman,0.021988305664531332
Sarah Stiles,0.029277049174028645
Sasha Hutchings,0.020185407774582033
Sasha Velour,0.023310554443351172
Sati Akura,1.1593080345621328e-05
Satsuki ga Tenkomori,0.03393735154216496
Saves The Day,0.00019174954891657675
Sawano Hiroyuki,0.0009892375458918677
Saweetie,0.0899750558704017
Say Anything,0.014791321385969612
Scala & Kolacny Brothers,0.03807637105256042
Scar Mkadinali,0.00011535114943893222
Scarlet,0.01647150652046051
Scatman John,0.000932779244608692
Science Noise,0.008226449813252894
Scissor Sisters,0.05622336750997185
Scott Barnhardt,0.037527496663596976
Scott Jacobson,0.01252464231679373
Scott Michael Foster,0.18740596950348282
Scott Vance,0.024110998675814597
Sean Garrett,0.011436921553365809
Sean Hayes,0.00033138820167958564
Sean Kingston,6.324025328536435e-05
Sean McCourt,0.02347007522890692
Sean Paul,0.0005624382929678187
Seeb,0.004382474197653502
Selena,6.996423988582472e-05
Selena Gomez,0.12979618551497812
Selena Gomez & The Scene,0.1516119861439666
Serena Smith,0.016588886458959926
Set It Off,0.012782646319885533
Seth Rogen,0.0008952756296906071
Seth Stewart,0.01941916312913819
Sevenn,0.012789776064298089
Sex Bob-Omb,0.00010230893405010821
Sexyy Red,0.02148655714717284
Shaboozey,0.011440399477469495
Shakey Graves,0.015497745736830047
Shakira,0.030325991083700463
Shane Harper,0.0001273499875966503
Shania Twain,0.029484275485206622
SharaX,0.00036471830767324695
Sharon D. Clarke,0.01544406977482982
Sharpay Evans,0.041072486737082796
Shaun Amyot,0.024803801157268927
Shawn Colvin,0.007079488409258848
Shawn Mendes,0.09879518732815386
Shayna Steele,0.00033138820167958564
Shayne Orok,0.00016015840497475865
Shelby Rabara,0.013257440925440452
Shenseea,0.0014740022005440237
Sheryl Crow,5.796540172810664e-07
Sheryl Nome starring May'n,0.0005688144871579104
Shihori,0.0006541395585016834
Shingo Nakamura,0.016048938741862615
Ship's Chorus,2.9968112693431133e-05
Shir,0.009575072849859024
Shiritsu Ebisu Chugaku,0.004251240528141069
Shiro SAGISU,0.0003017678813965232
Shiroku,0.022749101562212732
Shmueli Ungar,0.0018519945852130072
Shoba Narayan,0.08427468029905795
Shoko Nakagawa,0.04756084397951841
Showtek,0.012967613916799922
ShyBoy,0.020192305657387676
Sia,0.08145037406525768
Sick Day,0.004209331542691648
Sigala,0.00033712677645066823
Silk Sonic,0.0001186551773374343
Silva Hound,3.535889505414505e-05
Silver Forest,0.009562552323085751
Simgm,0.015110594818688023
Simple Plan,6.515311154239186e-05
Sir Chloe,0.00098489014076226
Sir Neville Marriner,0.006689323290226963
Sir Simon Rattle,0.001399632590126863
Sister Sledge,0.020062115365106346
Siti Khalijah Zainal,0.00036228376080066647
SixSaidIt,0.0077837100748536165
Sixpence None The Richer,0.01111695253582666
Skillibeng,0.00013853731013017487
Skip Marley,0.002948294228096688
Skrillex,0.00021441402099226645
Skylar Astin,0.09751687632384391
Skylar Grey,0.017254445201602044
Slash,0.03772637595692611
Slayyyter,0.00022994874865539904
Sleep Miracle,0.014375419628570446
Sleeping With Sirens,0.015707812352692706
Sleepy Parents,0.015476762261404473
Slovak Philharmonic,0.00015581099984515064
Slovak Philharmonic Chorus,0.00015581099984515064
Sly Pyper,0.027794120301618496
Smash Mouth,0.00013992847977164943
Smokey,0.00025974296514364587
Snoop Dogg,0.03201921843358019
Snoozegod,0.0003239106648566599
Sofi Tukker,0.011091389793664565
Sofia Carson,7.013813609100904e-06
Sofia Wylie,0.0009310982479585768
Soft Cell,0.02834653058008735
Something Corporate,0.0009601389142243584
Sophia Anne Caruso,0.0007886192905108908
Sophie Holohan,0.003182068693266142
Sophie Isaacs,0.003960775900081526
Soraru,0.034708755108362604
Soulja Boy,0.015240031560746886
Sparks & Shadows,0.0004426817729975504
Spencer Lee,0.023028494798542205
Spice Girls,0.08571164260789771
Spongebob Squarepants,0.03945165817396147
Squishy Donald,0.00019783591609802797
Stacy,0.00481634522958838
Stacy's Cousins,0.005237753700151716
Stanley Wayne Mathis,0.01202926999362533
Starlight Girlz,0.0
Steely Dan,0.00021261709353869514
Stephanie Beatriz,0.03830973975991778
Stephanie D'Abruzzo,0.04794712541663451
Stephen Glavin,0.01058088850064513
Stephen M. Gold,0.0002372523892731405
Stephen Oremus,0.12314720614435393
Stephen Schwartz,0.12314720614435393
Stephen Sondheim,1.022857420928768
Stephen Tewksbury,0.008381913020687677
Stephin Merritt,0.006166359435835985
Stephnie Weir,0.0102015629117364
Stereopony,0.00015824554671773115
Steven Davis,0.058278820655250516
Steven Feifke,0.01646686928832226
Steven M. Gold,0.04888135379628641
Steven Sutcliffe,0.0002411360711889236
Steven Universe,0.11718923232773047
Storyteller (GAiA x cosMo@Bousou P),0.00015581099984515064
Studio Killers,0.017800943009094634
Styles P,6.839917403916584e-06
Sufjan Stevens,0.02891041800809837
Sugarcult,0.0005409910943284192
Sum 41,0.00022339865826012298
Super Mario 64,6.799341622706908e-05
Super Soul Bros,0.026621480224658895
Superfruit,0.20191024622009485
Supergrass,0.0003433290744355756
Survivor,0.014238621280492116
Susan Egan,0.008348351053087103
Susan Misner,0.02566319620328984
Suzanne Vega,0.0026307017920283917
Suzu Maihara,7.402181800679217e-05
Suzuki Masaki,0.008539057224772573
Suzumu,0.012532351715223568
Sweeney Todd 2023 Broadway Company,1.035098670396513
Sweeney Todd 2023 Broadway Orchestra,0.002855375689126533
Sweet Brown,0.007161103694892022
Sweet Sol,0.012868319183639674
Sydney James Harcourt,0.02436633627042691
System Of A Down,0.00020276297524491704
T'Shan Williams,0.003960775900081526
T-Pain,0.03689457244212778
T.M.Revolution,0.028744057305138702
THE ORAL CIGARETTES,0.014681245088087935
THE YELLOW MONKEY,0.00014705822418420656
THEATRE BROOK,0.0003079122139797025
TK from Ling tosite sigure,0.06346405770143657
TKDz2b,0.015764386584779338
TLC,0.05272254707260284
TRUSTRICK,0.09501549534307094
TV Girl,6.428363051647026e-05
TWICE,0.00010016421418616827
Taio Cruz,0.027828088027031163
TakeponG,0.00015082597529653347
Taking Back Sunday,0.0027321412450525785
Talking Heads,0.0005854505574538771
Tally Hall,9.274464276497062e-05
Tambo,0.01284368388790523
Tame Impala,0.0004760698443929398
Tammy Blanchard,0.00016444784470263853
Tanairi Sade Vazquez,0.010334071820086851
Tanya Tucker,0.012010083445653326
Tariq,0.0017707850573919297
Taron Egerton,3.831513054227849e-05
Tate McRae,0.011525144894795987
Tatianna,0.014295891097399482
Tawatha Agee,0.03246885605478511
Taye Diggs,0.061217376695856876
Taylor Louderman,0.0007519851566187275
Taylor Swift,1.02068626884164
Taylor Trensch,0.0002713940108909953
Te Vaka,9.025213049066203e-05
Ted Poley,0.002388000654992809
Teddy Swims,0.024400651788249947
TeddyLoid,0.036439080315348316
Teen Beach Movie Cast,0.023028494798542205
Teen Team,0.00012984249987095888
Tegan and Sara,6.509514614066375e-05
Teniwoha,8.207900884699899e-05
Terkaza,0.004367866916418019
Thayne Jasperson,0.023026987698097273
The 2012 London Cast of Sweeney Todd,0.00038332520162796916
The 8-Bit Big Band,0.19287396177929855
The All-American Rejects,0.01874595295346796
"The Army, The Navy",6.45734575251108e-05
The Ataris,0.019798604648850377
The B-52's,0.1118441267035783
The Baby Einstein Music Box Orchestra,0.009435028439283918
The Band Perry,0.012948079576417549
The Barden Bellas,0.02995907009076155
The Beach Boys,0.03635410303641491
The Beatles,8.90348570543718e-05
The Bedquilt Ramblers,0.012044398963476366
The Bellas,9.286057356842685e-05
The Bettys,0.0035575106002590884
The Blasting Company,0.004209911196708929
The Bu Harmonics,0.01167991251741003
The Buggles,0.0012748910456079775
The Cardigans,6.996423988582472e-05
The Cast of Canada's Drag Race,0.019371921326729782
The Cast of Canada's Drag Race: Canada vs The World,0.013867874571039145
"The Cast of Canada’s Drag Race, Season 1",0.041800126424975714
The Cast of Roald Dahl's Matilda The Musical,0.004039203088619655
The Cast of RuPaul's Drag Race,0.14893583947698336
"The Cast of RuPaul's Drag Race All Stars, Season 2",0.10440084743307387
"The Cast of RuPaul's Drag Race All Stars, Season 5",0.0027835565563854086
"The Cast of RuPaul's Drag Race All Stars, Season 6",0.018950628786969903
"The Cast of RuPaul's Drag Race All Stars, Season 7",0.01374278523410989
The Cast of RuPaul's Drag Race UK,0.024170471177987634
"The Cast of RuPaul's Drag Race UK vs The World, Season 1",0.005229812440114966
"The Cast of RuPaul's Drag Race UK, Season 2",0.009628053227038512
"The Cast of RuPaul's Drag Race UK, Season 3",0.023330610472349095
The Cast of RuPaul's Drag Race season 5,0.014145818672325417
"The Cast of RuPaul's Drag Race, Season 11",0.010947867458985773
"The Cast of RuPaul's Drag Race, Season 12",0.07878448727438034
"The Cast of RuPaul's Drag Race, Season 13",0.13766666979621872
"The Cast of RuPaul's Drag Race, Season 9",0.03102290910867749
"The Cast of RuPaul's Drag Race: All Stars, Season 4",0.04666284397594658
The Cast of RuPaul’s Drag Race All Stars,0.011591283418167756
"The Cast of RuPaul’s Drag Race, Season 10",0.03212906286985495
"The Cast of Rupaul's Drag Race All Stars, Season 3",0.05367636775803885
The Cataracs,0.0200611879186787
The Chainsmokers,0.054231560375790654
The Champs,0.0002516278089017109
The Charlie Daniels Band,0.012454794007711361
The Chevra,0.0006298520551776067
The Chicks,0.004716181015402212
The Chipettes,0.13394053784233256
The Chipmunks & The Chipettes,0.029951070865323066
The City of Prague Philharmonic Orchestra,0.00584928868838324
The Clash,2.4693261136173424e-05
The Consouls,0.2537309675726118
The Covey Band,0.00010630854676934757
The Crane Wives,0.0001857211471368537
The Crickets,0.00748449267113313
The Dartmouth Aires,0.0009607765336433676
The Disney Afternoon Studio Chorus,0.0025572596280388805
The Emotions,0.0013113512832949564
The Fairly Odd Parents,0.003022258080701752
The Foundations,0.0021746300112316487
The Fray,0.006569508804854966
The Frequency Shifters,0.012694422978455354
The Greatest Bits,0.00035932752531253305
The Gregory Brothers,0.002928180233697035
The Gregory Brothers & Daym Drops,0.00013847934472844677
The Harlem Gospel Travelers,0.01377072455774284
The Hello Kids,0.0002522654283207201
The Hit Crew,0.015108044341011987
The Howard Family,0.0016797214112770742
The Ink Spots,0.00022223935022556087
The Irrepressibles,3.460534483167966e-05
The Jackson 5,5.5183062445157515e-05
The Japanese House,8.63684485748789e-06
The Kid LAROI,0.01793246650561571
The Killers,0.033597152599422704
The Kinks,0.0006083468911364791
The Living Tombstone,0.007096530237366912
The Lonely Island,0.04496497939392861
The Lumineers,0.000552758070879225
The Mamas & The Papas,7.790549992257532e-05
The Manhattan Singers,0.0
The Marcus Hedges Trend Orchestra,0.0010309726351361047
The Marvelettes,0.007145163209416793
The Marías,7.263064836531761e-05
The Mowgli's,0.010134323045731796
The Muppets,0.00013726207129215653
The Muppets Barbershop Quartet,0.00027724851646553403
The Mystery of Edwin Drood - The 2013 New Broadway Cast,0.01966348729742216
The National,0.006060920370092558
The Nostalgia Girls,0.012834525354432188
The Offspring,0.0005073711613261175
The OneUps,0.04073095459010079
The Original Broadway Cast Of School Of Rock,0.03537211116573906
The Orion Experience,0.000803400467951558
The Other Realm,0.010114730739947696
The Pearlie Chorus,0.007131251513002048
The Police,8.207900884699899e-05
