endTime,artistName,trackName,msPlayed,user_id,external_urls,spotify_id,album,popularity,duration_ms,track_number,album_artwork,artists_involved,release_date,genres,percentage_listened
2023-12-13 16:56:00,The Ronettes,Sleigh Ride,181266,shari,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ,5ASM6Qjiav2xPe7gRkQMsQ,A Christmas Gift For You From Phil Spector,85.0,181266.0,5.0,https://i.scdn.co/image/ab67616d0000b273adad4220d51bd720481d4be4,['The Ronettes'],1963,"['brill building pop', 'classic girl group', 'motown', 'rock-and-roll']",100.0
2023-12-13 16:58:00,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,117146,shari,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,2uFaJJtFpPDc5Pa95XzTvg,A Winter Romance,90.0,117146.0,2.0,https://i.scdn.co/image/ab67616d0000b2736d88028a85c771f37374c8ea,['Dean Martin'],1959-01-01,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",100.0
2023-12-13 17:03:00,Mariah Carey,O Holy Night,266933,shari,https://open.spotify.com/track/36gqT68XgulS5FGzdMa0bv,36gqT68XgulS5FGzdMa0bv,Merry Christmas: 30th Anniversary Edition,45.0,267463.0,3.0,https://i.scdn.co/image/ab67616d0000b273ea7eed4c41a1580b87d4edac,['Mariah Carey'],2024-12-06,"['dance pop', 'pop', 'urban contemporary']",99.80184175007383
2023-12-13 17:05:00,Art Mooney,Nuttin' For Christmas,15424,shari,https://open.spotify.com/track/3M9XpXXQHlGR0CIecoV84p,3M9XpXXQHlGR0CIecoV84p,"Christmas Classics Featuring Rudolph The Red-Nosed Reindeer, Frosty The Snowman & The Little Drummer Boy",44.0,153386.0,7.0,https://i.scdn.co/image/ab67616d0000b273bd7b801ce5d945c200711eef,"['Art Mooney', 'Barry Gordon']",2010-01-01,[],10.055676528496733
2023-12-13 17:05:00,Andy Williams,The Little Drummer Boy,135000,shari,https://open.spotify.com/track/2u0urnJ9urQezzj9YjLKDu,2u0urnJ9urQezzj9YjLKDu,The Andy Williams Christmas Album,54.0,135000.0,11.0,https://i.scdn.co/image/ab67616d0000b273585897779cf3591ba0f07650,['Andy Williams'],1963,"['adult standards', 'easy listening']",100.0
2023-12-13 17:08:00,Louis Armstrong,White Christmas - Single Version,159760,shari,https://open.spotify.com/track/6WHpJa96QdQNMICCvYvcB9,6WHpJa96QdQNMICCvYvcB9,Ella & Louis Christmas,55.0,159760.0,7.0,https://i.scdn.co/image/ab67616d0000b273719191086876ae09b5db54c8,"['Louis Armstrong', 'Gordon Jenkins & His Orchestra']",2016-11-25,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'lounge', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']",100.0
2023-12-13 17:11:00,Gene Autry,Frosty the Snowman (with The Cass County Boys) - 78rpm Version,173493,shari,https://open.spotify.com/track/3i8j2dKXChkErfi8jsDDuH,3i8j2dKXChkErfi8jsDDuH,Rudolph The Red Nosed Reindeer And Other Christmas Classics,70.0,173493.0,7.0,https://i.scdn.co/image/ab67616d0000b27335e9a6f6a1eded2062526499,"['Gene Autry', 'Cass County Boys']",1947,"['classic oklahoma country', 'cowboy western', 'traditional country', 'yodeling']",100.0
2023-12-13 17:12:00,John Legend,Happy Xmas (War Is Over),72014,shari,https://open.spotify.com/track/68y6xCKq4uFYFVBzJnmtcF,68y6xCKq4uFYFVBzJnmtcF,A Legendary Christmas,44.0,211030.0,9.0,https://i.scdn.co/image/ab67616d0000b2738f948a5ae6aff8fd9f800d70,['John Legend'],2018-10-26,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",34.12500592332844
2023-12-13 17:15:00,CoComelon,Clean up Song,157824,shari,https://open.spotify.com/track/2GToYdregYT3o89jbo9daC,2GToYdregYT3o89jbo9daC,"CoComelon Kids Hits, Vol. 4",41.0,157824.0,10.0,https://i.scdn.co/image/ab67616d0000b273200258a047cc9407facfb606,['CoComelon'],2020-06-04,"[""children's music"", ""preschool children's music""]",100.0
2023-12-13 17:17:00,CoComelon,Clean up Song,157824,shari,https://open.spotify.com/track/2GToYdregYT3o89jbo9daC,2GToYdregYT3o89jbo9daC,"CoComelon Kids Hits, Vol. 4",41.0,157824.0,10.0,https://i.scdn.co/image/ab67616d0000b273200258a047cc9407facfb606,['CoComelon'],2020-06-04,"[""children's music"", ""preschool children's music""]",100.0
